TysonZip,Address1,Address2,Availability,Price,Beds,Baths,Sqft
27332,"503 Troy Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,396170,4,3,2373
27332,"155 Harborview Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,369500,3,2.5,2179
27332,"51 Indian Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,435000,3,2,2459
27332,"The Telfair Plan, 78 South CommunitySanford, NC","Sanford, NC",For Sale,303900,3,2,1803
27332,"1803 Cherokee Trl, Sanford, NC 27332","Sanford, NC 27332",Pending,225000,4,2,1598
27332,"246 Lakeview Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,1200000,4,4.5+,5159
27332,"7215 Kingfisher Rd, Sanford, NC 27332","Sanford, NC 27332",Contingent,275000,3,2,1613
27332,"The James Plan, 78 South CommunitySanford, NC","Sanford, NC",For Sale,357900,3,2.5,3005
27332,"50 Kathleen Ter, Sanford, NC 27332","Sanford, NC 27332",Pending,129500,3,2,1350
27332,"56 Beautiful Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,340000,4,2.5,2200
27332,"38 Copper Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,340000,3,2,2119
27332,"460 Carolina Way, Sanford, NC 27332","Sanford, NC 27332",Pending,465000,4,3.5,2808
27332,"289 Fairfax Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,299999,3,2,1747
27332,"Sheriff Watson Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,150000,,,
27332,"1249 Frank Wicker Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,279900,3,2,1784
27332,"159 Woodwedge Way, Sanford, NC 27332","Sanford, NC 27332",For Sale,323900,4,3.5,2134
27332,"1152 Deerfoot Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,475000,4,3.5,2942
27332,"718 Darwin Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,469000,3,2.5,2739
27332,"305 Old Field Loop, Sanford, NC 27332","Sanford, NC 27332",Pending,282900,3,2.5,2281
27332,"2432 Rocky Fork Church Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,370000,2,1,1215
27332,"141 Traceway, Sanford, NC 27332","Sanford, NC 27332",For Sale,549000,3,2.5,2692
27332,"113 Lexington Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,358900,3,2,1829
27332,"285 Coachman Way, Sanford, NC 27332","Sanford, NC 27332",Contingent,309900,4,2.5,2251
27332,"664 Carolina Way, Sanford, NC 27332","Sanford, NC 27332",Pending,329000,3,2.5,1903
27332,"1825 Irish Blvd, Sanford, NC 27332","Sanford, NC 27332",For Sale,369995,3,2,1700
27332,"105 Parkton Ct W, Sanford, NC 27332","Sanford, NC 27332",Pending,190000,4,2.5,1850
27332,"1780 Dixie Farm Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,170000,3,2,1176
27332,"37 Sweet Gum Cir, Sanford, NC 27332","Sanford, NC 27332",Pending,285000,4,2.5,2160
27332,"91 Blue Heron Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,265000,3,2,1285
27332,"319 Deer View, Sanford, NC 27332","Sanford, NC 27332",Pending,120000,3,2,1404
27332,"1907 Wedgewood Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,374900,3,2,2098
27332,"89 Lakeforest Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,55000,,,
27332,"146 Woodwedge Way, Sanford, NC 27332","Sanford, NC 27332",For Sale,36636,,,
27332,"3 Barbecue Church Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,29500,,,
27332,"924 Vic Keith Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,599990,4,3.5,4121
27332,"49 Nassau Ln, Sanford, NC 27332","Sanford, NC 27332",For Sale,650000,5,3,3637
27332,"Walker Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,74000,,,
27332,"607 Cashmere Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,415500,4,2.5,2700
27332,"Lemon Springs Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,90000,,,
27332,"Sharpe Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,38900,,,
27332,"3173 Carolina Way, Sanford, NC 27332","Sanford, NC 27332",Pending,450000,4,3,2435
27332,"989 Whistling Wind, Sanford, NC 27332","Sanford, NC 27332",Pending,250000,3,2,1383
27332,"181 Quail Hollow, Sanford, NC 27332","Sanford, NC 27332",Pending,365000,4,2.5,2250
27332,"5027 Lake Willet Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,649900,4,2,2000
27332,"79 Clearwater Hbr, Sanford, NC 27332","Sanford, NC 27332",Pending,275000,3,2.5,2500
27332,"52 Rolling Pasture Way, Sanford, NC 27332","Sanford, NC 27332",For Sale,316000,3,2,1717
27332,"81 Bay Tree Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,259900,3,2.5,1894
27332,"6080 Jones Cir, Sanford, NC 27332","Sanford, NC 27332",For Sale,349900,4,2.5,2200
27332,"258 Bullard Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,395000,2,1,2040
27332,"277 Lake Pt, Sanford, NC 27332","Sanford, NC 27332",Pending,848000,4,3.5,4343
27332,"4191 Swanns Station Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,1400000,,,
27332,"1058 Sanders Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,125000,3,1.5,1050
27332,"1744 Daiquiri Turn, Sanford, NC 27332","Sanford, NC 27332",Pending,284900,3,2,1652
27332,"2102 Washington St, Sanford, NC 27332","Sanford, NC 27332",Pending,365000,3,2,2360
27332,"8 Lakeview Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,35000,,,
27332,"1727 Margarita Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,328000,3,2,1864
27332,"791 Northview Dr NE, Sanford, NC 27332","Sanford, NC 27332",Pending,299900,3,2,2084
27332,"1602 Stonegate, Sanford, NC 27332","Sanford, NC 27332",Pending,235000,3,2.5,1391
27332,"1346 Ohio Ln, Sanford, NC 27332","Sanford, NC 27332",For Sale,355000,3,2,1675
27332,"25 Pine Haven Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,125000,3,2,1296
27332,"5043 Bluebird Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,340000,3,2,1631
27332,"97 Skycroft Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,499900,5,3.5,3739
27332,"210 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,279900,3,2,1350
27332,"422 Clearwater Hbr, Sanford, NC 27332","Sanford, NC 27332",Pending,374900,3,2,2243
27332,"110 Teagarden Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,294440,4,2.5,1925
27332,"305 Cresthaven Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,239900,3,2.5,2300
27332,"3250 Bristol St, Sanford, NC 27332","Sanford, NC 27332",Pending,274900,3,2,1591
27332,"Dragonfly Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,70000,,,
27332,"1758 Daiquiri Turn, Sanford, NC 27332","Sanford, NC 27332",For Sale,515900,3,2.5,2700
27332,"7807 Villanow Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,450000,3,2.5,2807
27332,"Sharpe Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,38900,,,
27332,"2975 Carolina Way, Sanford, NC 27332","Sanford, NC 27332",For Sale,35000,,,
27332,"97 Western Pine Way, Sanford, NC 27332","Sanford, NC 27332",Pending,449850,4,3.5,3320
27332,"99 Stoney Hill Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,279500,4,2,1755
27332,"443 Crown Pt, Sanford, NC 27332","Sanford, NC 27332",For Sale,199000,,,
27332,"589 Spyglass Ln, Sanford, NC 27332","Sanford, NC 27332",For Sale,640000,3,3,3300
27332,"1962 Wedgewood Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,355000,3,2,1956
27332,"95 Cresthaven Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,330000,3,2.5,2336
27332,"205 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,278900,3,2.5,1405
27332,"465 Harbor Trce N, Sanford, NC 27332","Sanford, NC 27332",Pending,210000,2,2,1238
27332,"143 Traceway, Sanford, NC 27332","Sanford, NC 27332",For Sale,375000,3,2.5,1967
27332,"418 Frazier Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,229000,3,1,1067
27332,"2178 Cleveland Cir, Sanford, NC 27332","Sanford, NC 27332",Pending,10000,,,
27332,"150 Golf Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,369999,4,3,2351
27332,"101 Toppin Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,302900,3,2.5,1565
27332,"141 Sandpiper Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,45000,,,
27332,"7024 Cedar Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,360000,3,2,1755
27332,"510 Lakeside Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,535000,3,2,2159
27332,"Murchisontown Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,39900,,,
27332,"Barbecue Church Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,264000,,,
27332,"3601 Hiawatha Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,338000,3,2,2389
27332,"114 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,380000,3,2.5,2078
27332,"105 Toppin Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,278900,3,2.5,1405
27332,"1450 New York Ave, Sanford, NC 27332","Sanford, NC 27332",Pending,345000,3,2,1609
27332,"1279 Frank Wicker Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,99000,3,1,950
27332,"107 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,399000,3,2,1992
27332,"111 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,435000,4,2.5,2438
27332,"1740 Irish Blvd, Sanford, NC 27332","Sanford, NC 27332",Pending,319900,3,2,1688
27332,"Barbecue Church Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,264000,,,
27332,"Swanns Station Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,200000,,,
27332,"114 Teagarden Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,288615,3,2.5,1744
27332,"2059 Cedar Cir, Sanford, NC 27332","Sanford, NC 27332",Contingent,349900,3,2.5,1967
27332,"634 Angus Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,415000,4,2,2401
27332,"106 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,390000,4,2.5,22137
27332,"102 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,425000,4,3.5,2387
27332,"103 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,390000,4,2.5,22137
27332,"2 Sutphin Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,39900,,,
27332,"110 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,399000,4,2.5,2143
27332,"4027 Deer Track Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,399999,3,2,1928
27332,"1276 Saint Andrews Church Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,194500,3,1,1250
27332,"83 Western Pine Way, Sanford, NC 27332","Sanford, NC 27332",For Sale,424700,4,3.5,3030
27332,"8009 Birkdale Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,384900,4,4.5,2400
27332,"2531 Sheriff Watson Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,399990,4,2.5,2480
27332,"4205 River Run Dr, Sanford, NC 27332","Sanford, NC 27332",Contingent,285000,3,2,1647
27332,"476 Clearwater Hbr, Sanford, NC 27332","Sanford, NC 27332",Pending,375000,4,2,2495
27332,"2991 Rocky Fork Church Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,229000,3,1.5,1735
27332,"516 Carolina Way, Sanford, NC 27332","Sanford, NC 27332",For Sale,60000,,,
27332,"57 Indian Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,349900,3,2.5,1967
27332,"McDougald Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,229900,,,
27332,"364 Kittery Pt, Sanford, NC 27332","Sanford, NC 27332",For Sale,14900,,,
27332,"121 Western Pine Way, Sanford, NC 27332","Sanford, NC 27332",Pending,358650,4,2,2100
27332,"1313 Indiana Cir, Sanford, NC 27332","Sanford, NC 27332",For Sale,15000,,,
27332,"346 Troy Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,296900,3,2.5,1511
27332,"133 Traceway, Sanford, NC 27332","Sanford, NC 27332",For Sale,429000,3,2.5,2954
27332,"152 Copper Loop, Sanford, NC 27332","Sanford, NC 27332",Pending,372900,4,2.5,3096
27332,"545 Coachman Way, Sanford, NC 27332","Sanford, NC 27332",For Sale,60000,,,
27332,"1804 Irish Blvd, Sanford, NC 27332","Sanford, NC 27332",Pending,319900,3,2.5,2371
27332,"114 Toppin Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,296900,3,2.5,1511
27332,"206 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,302900,3,2.5,1565
27332,"2058 Cedar Cir, Sanford, NC 27332","Sanford, NC 27332",For Sale,441500,3,2.5,3235
27332,"3601-3 Hiawatha Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,533000,3,2,2389
27332,"114 Sutherland Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,414990,4,2.5,2480
27332,"1139 Beaver Br, Sanford, NC 27332","Sanford, NC 27332",For Sale,27900,,,
27332,"1083 Woodridge Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,44900,,,
27332,"1712 Irish Blvd, Sanford, NC 27332","Sanford, NC 27332",For Sale,415000,3,2,1910
27332,"48 Elliott Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,3500000,,,
27332,"516 Carolina Way Lot 52, Sanford, NC 27332","Sanford, NC 27332",For Sale,60000,,,
27332,"616 Blanchard Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,229900,3,2,1901
27332,"76 Rosi Ln, Sanford, NC 27332","Sanford, NC 27332",For Sale,750000,,,
27332,"Western Pine Way Lot 27, Sanford, NC 27332","Sanford, NC 27332",For Sale,410000,3,3,2604
27332,"2048 Long Point Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,31000,,,
27332,"134 Longleaf Pine Way, Sanford, NC 27332","Sanford, NC 27332",Pending,339000,4,2.5,2255
27332,"3010 Yellow Bird Cir, Sanford, NC 27332","Sanford, NC 27332",For Sale,20000,,,
27332,"5132 Cardinal Cir, Sanford, NC 27332","Sanford, NC 27332",For Sale,21900,,,
27332,"688 White Hill Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,1200000,,,
27332,"1312 Indiana Cir, Sanford, NC 27332","Sanford, NC 27332",For Sale,15000,,,
27332,"Castleberry Rd Lot 5, Sanford, NC 27332","Sanford, NC 27332",For Sale,45500,,,
27332,"163 Lakeforest Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,45000,,,
27332,"6054 Homestead Cv, Sanford, NC 27332","Sanford, NC 27332",For Sale,20000,,,
27332,"Castleberry Rd Lot 4, Sanford, NC 27332","Sanford, NC 27332",For Sale,45500,,,
27332,"Ponderosa Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,260000,,,
27332,"5 Castleberry Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,45500,,,
27332,"Sutherland Rd Lot 10, Sanford, NC 27332","Sanford, NC 27332",For Sale,359990,3,2,1564
27332,"3273 Argyll Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,22000,,,
27332,"2194 Cleveland Cir, Sanford, NC 27332","Sanford, NC 27332",For Sale,20000,,,
27332,"7033 and 7034 Pine Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,35000,,,
27332,"2028 Long Point Trl, Sanford, NC 27332","Sanford, NC 27332",Contingent,80000,,,
27332,"2027 Long Point Trl, Sanford, NC 27332","Sanford, NC 27332",Contingent,40000,,,
27332,"18 The Pointe, Sanford, NC 27332","Sanford, NC 27332",For Sale,119900,,,
27332,"Carolina Way Lot 2, Sanford, NC 27332","Sanford, NC 27332",For Sale,44000,,,
27332,"209 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,254900,3,2,1230
27332,"Douglas Farm Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,61000,,,
27332,"65 Western Pine Way, Sanford, NC 27332","Sanford, NC 27332",Pending,407550,4,3.5,2721
27332,"6023 Saint Andrews Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,393000,4,2.5,2820
27332,"1046 Coachman Way, Sanford, NC 27332","Sanford, NC 27332",Pending,385000,4,2.5,2961
27332,"9999 Country Club Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,2600000,,,
27332,"202 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,296900,3,2.5,1511
27332,"454 Harbor Trce, Sanford, NC 27332","Sanford, NC 27332",For Sale,24000,,,
27332,"Lemon Springs Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,99000,,,
27332,"4209 River Run Dr, Sanford, NC 27332","Sanford, NC 27332",Contingent,275000,3,2,1560
27332,"118 Teagarden Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,309630,4,3,2428
27332,"74 Red Pine Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,436150,4,3.5,3119
27332,"232 Captain Hbr, Sanford, NC 27332","Sanford, NC 27332",Pending,464000,3,3,2852
27332,"4 Castleberry Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,45500,,,
27332,"2055 Long Point Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,440500,4,2.5,2400
27332,"Teagarden Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,294740,3,2,1725
27332,"1745 Daiquiri Turn, Sanford, NC 27332","Sanford, NC 27332",For Sale,20000,,,
27332,"3012 Tramway Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,750000,3,1.5,1274
27332,"Sheriff Watson Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,329605,4,3,2428
27332,"142 Teagarden Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,298240,4,3,2428
27332,"201 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,256900,3,2,1230
27332,"3008 Tramway Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,750000,3,1,1218
27332,"1262 Brenda St, Sanford, NC 27332","Sanford, NC 27332",Pending,373705,4,2.5,2372
27332,"1036 Meadow Reach Trl, Sanford, NC 27332","Sanford, NC 27332",Pending,8500,,,
27332,"110 Toppin Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,252900,3,2,1230
27332,"6071 Jones Cir, Sanford, NC 27332","Sanford, NC 27332",Pending,375000,3,2,1700
27332,"266 Crown Pt, Sanford, NC 27332","Sanford, NC 27332",Pending,31900,,,
27332,"Teagarden Ct Lot 69, Sanford, NC 27332","Sanford, NC 27332",Pending,278740,3,2,1725
27332,"3038 Brandy Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,289500,3,2,1850
27332,"221 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,297900,3,2.5,1565
27332,"123 Sutherland Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,416320,2,2,1687
27332,"2119 Detroit Blvd, Sanford, NC 27332","Sanford, NC 27332",Pending,295000,3,2,1624
27332,"1430 Alamaba Ave, Sanford, NC 27332","Sanford, NC 27332",Pending,329000,3,2.5,1546
27332,"140 Edgefield Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,359900,3,2.5,1911
27332,"1766 Quince Loop, Sanford, NC 27332","Sanford, NC 27332",Pending,16000,,,
27332,"3240 Coventry Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,40000,,,
27332,"141 Williams Farm Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,99900,,,
27332,"1546 Montana Sq, Sanford, NC 27332","Sanford, NC 27332",Pending,17500,,,
27332,"1765 Quince Loop, Sanford, NC 27332","Sanford, NC 27332",Pending,16000,,,
27332,"875 Bruce Coggins Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,199900,,,
27332,"593 Chelsea Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,44900,,,
27332,"845 High Hill Pl, Sanford, NC 27332","Sanford, NC 27332",For Sale,19900,,,
27332,"3201 Argyll Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,24500,,,
27332,"636 Angus Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,29900,,,
27332,"Barbecue Church Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,685800,,,
27332,"813 Shady Ln, Sanford, NC 27332","Sanford, NC 27332",For Sale,19900,,,
65708,"8388 Lawrence 2194, Monett, MO 65708","Monett, MO 65708",For Sale,299000,3,2,2650
65708,"110 Miller Way, Monett, MO 65708","Monett, MO 65708",For Sale,289000,5,3,2666
65708,"204 Payton St, Monett, MO 65708","Monett, MO 65708",For Sale,219900,3,2,1364
65708,"400 Myrtle St, Monett, MO 65708","Monett, MO 65708",Pending,189900,4,2,1320
65708,"1401 Rosewood St, Monett, MO 65708","Monett, MO 65708",For Sale,249900,4,2.5,2619
65708,"501 N Lincoln Ave, Monett, MO 65708","Monett, MO 65708",For Sale,159900,3,1.5,1639
65708,"7 Sunset Dr, Monett, MO 65708","Monett, MO 65708",Pending,210000,2,2,2080
65708,"18198 Lawrence 1073, Monett, MO 65708","Monett, MO 65708",Pending,144900,2,1,900
65708,"1202 Amanda Ave, Monett, MO 65708","Monett, MO 65708",For Sale,225000,3,2,1315
65708,"8812 Lawrence 2230, Monett, MO 65708","Monett, MO 65708",Pending,429000,4,3.5,3571
65708,"602 E Benton St, Monett, MO 65708","Monett, MO 65708",For Sale,90000,3,1,1384
65708,"7647 Lawrence 2210, Monett, MO 65708","Monett, MO 65708",Pending,389000,4,2,1976
65708,"801 Stearman Dr, Monett, MO 65708","Monett, MO 65708",For Sale,595000,4,3,5163
65708,"2 Atwell Acres St, Monett, MO 65708","Monett, MO 65708",For Sale,129900,3,2,1579
65708,"1004 Frisco St, Monett, MO 65708","Monett, MO 65708",For Sale,204000,3,1.5,1589
65708,"201 Brown St, Monett, MO 65708","Monett, MO 65708",Pending,245000,3,2.5,1980
65708,"Farm Rd # 2020, Monett, MO 65708","Monett, MO 65708",For Sale,78000,,,
65708,"608 Tenth St, Monett, MO 65708","Monett, MO 65708",For Sale,160000,2,1,1226
65708,"County Road 1090, Monett, MO 65708","Monett, MO 65708",For Sale,130000,,,
65708,"Lawrence 1091, Monett, MO 65708","Monett, MO 65708",For Sale,60000,,,
65708,"3016 Private Road 1120, Monett, MO 65708","Monett, MO 65708",For Sale,415000,3,1.5,3199
65708,"335 N Belaire St, Monett, MO 65708","Monett, MO 65708",For Sale,389600,3,3,3330
65708,"7059 Farm Road 1100, Monett, MO 65708","Monett, MO 65708",For Sale,685000,3,2.5,1454
65708,"16 Southgate Ave, Monett, MO 65708","Monett, MO 65708",For Sale,350000,3,2.5+,2298
65708,"217 Miller Way, Monett, MO 65708","Monett, MO 65708",For Sale,299900,4,3,3606
65708,"1800 Twin Oaks Dr, Monett, MO 65708","Monett, MO 65708",Pending,342000,4,2,3188
65708,"713 4th St, Monett, MO 65708","Monett, MO 65708",For Sale,100900,2,1,988
65708,"619 S Eisenhower St, Monett, MO 65708","Monett, MO 65708",Pending,329900,4,3,3009
65708,"8863 Lawrence 2220, Monett, MO 65708","Monett, MO 65708",Contingent,339999,3,2,1821
65708,"916 Lakewood Dr, Monett, MO 65708","Monett, MO 65708",Pending,334900,4,3,2587
65708,"109 E Broadway St, Monett, MO 65708","Monett, MO 65708",For Sale,189900,,,
65708,"600 County Rd, Monett, MO 65708","Monett, MO 65708",For Sale,79000,2,1,1058
65708,"911 Roosevelt St, Monett, MO 65708","Monett, MO 65708",Pending,129900,2,1,918
65708,"608 N Lincoln Ave, Monett, MO 65708","Monett, MO 65708",Pending,139500,2,1,1260
65708,"1206 Old Orchard Dr, Monett, MO 65708","Monett, MO 65708",Pending,244900,3,2,1814
65708,"Private Rd # 1066, Monett, MO 65708","Monett, MO 65708",For Sale,49900,,,
65708,"305 W County St, Monett, MO 65708","Monett, MO 65708",Pending,168500,3,1,1496
65708,"1211 Amanda Ave, Monett, MO 65708","Monett, MO 65708",Pending,239900,3,2,1378
65708,"1007 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,235000,3,2,1435
65708,"Private Rd # 2016, Monett, MO 65708","Monett, MO 65708",For Sale,40000,,,
65708,"1405 4th St, Monett, MO 65708","Monett, MO 65708",Pending,230000,3,2,1500
65708,"1400 N 6th St, Monett, MO 65708","Monett, MO 65708",Pending,224800,4,2,2169
65708,"33 Parkwood Pl, Monett, MO 65708","Monett, MO 65708",Pending,259000,3,2.5,1712
65708,"201 Penzance St, Monett, MO 65708","Monett, MO 65708",Pending,237900,4,2.5,2604
65708,"613 8th St, Monett, MO 65708","Monett, MO 65708",Pending,189900,3,1,1342
65708,"Twin Oaks Dr, Monett, MO 65708","Monett, MO 65708",For Sale,29500,,,
65708,"1001 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,247500,3,2,1535
65708,"1005 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,250000,4,2,1565
65708,"105 Hazel St, Monett, MO 65708","Monett, MO 65708",Pending,263500,3,2,1738
65708,"Ridgemont Ave, Monett, MO 65708","Monett, MO 65708",For Sale,99500,,,
65708,"608 N Central Ave, Monett, MO 65708","Monett, MO 65708",Pending,100000,2,1.5,1421
65708,"E Wellington Lot 5, Monett, MO 65708","Monett, MO 65708",For Sale,97500,,,
65708,"1102 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,250000,4,2,1565
65708,"1002 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,260500,4,2,1585
65708,"Pearl St, Monett, MO 65708","Monett, MO 65708",For Sale,10000,,,
65708,"1003 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,245750,3,2,1475
65708,"22759 Highway H, Monett, MO 65708","Monett, MO 65708",For Sale,398500,,,
65708,"1006 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,247500,3,2,1535
65708,"E Wellington Lot 4, Monett, MO 65708","Monett, MO 65708",For Sale,97500,,,
65708,"000 County Road 1090, Monett, MO 65708","Monett, MO 65708",For Sale,130000,,,
65708,"Tract 2 Farm Road 1057, Monett, MO 65708","Monett, MO 65708",For Sale,326865,,,
65708,"910 E US Highway 60, Monett, MO 65708","Monett, MO 65708",For Sale,1495000,,,
65708,"E Wellington Lot 6, Monett, MO 65708","Monett, MO 65708",For Sale,97500,,,
65708,"Private 2018 Rd Lots 7 & 14, Monett, MO 65708","Monett, MO 65708",For Sale,50000,,,
65708,"1101 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,260500,4,2,1585
65708,"1212 Admiral Pl, Monett, MO 65708","Monett, MO 65708",Pending,209900,4,1.5,2505
65708,"Private 1066 Rd Lots 8 & 13, Monett, MO 65708","Monett, MO 65708",For Sale,49900,,,
65708,"Package Plaza Dr, Monett, MO 65708","Monett, MO 65708",For Sale,498000,,,
65708,"S Eisenhower, Monett, MO 65708","Monett, MO 65708",For Sale,300000,,,
65708,"108 Palmer Dr, Monett, MO 65708","Monett, MO 65708",Pending,155000,3,1,1104
65708,"Plaza Dr, Monett, MO 65708","Monett, MO 65708",For Sale,249000,,,
65708,"306 Pleasant Dr, Monett, MO 65708","Monett, MO 65708",Pending,165000,3,1.5,1350
