TysonZip,Address1,Address2,Style,Price,Beds,Baths,Sqft
72114,1540 W 10th St,"North Little Rock, AR 72114",Apartment,1160,2,2,1040
72114,1540 W 10th St,"North Little Rock, AR 72114",Apartment,1511,3,2,1186
72114,2016 Moss St,"North Little Rock, AR 72114",Apartment,850,2,1,1112
72114,615 W 15th St,"North Little Rock, AR 72114",Apartment,895,2,1,804
72114,1504 Allen St Apt 6,"North Little Rock, AR 72114",Apartment,600,1,1,600
72114,1322 Maple St Unit A,"North Little Rock, AR 72114",Apartment,625,1,1,800
72114,1322 Maple St Unit A,"North Little Rock, AR 72114",Apartment,795,2,1,892
72114,1905 Parker St,"North Little Rock, AR 72114",Apartment,750,3,1,770
72114,1315 W 12th St,"North Little Rock, AR 72114",Apartment,895,3,1,1022
72114,810 W 25th St,"North Little Rock, AR 72114",Apartment,650,2,1,650
72114,1418 Division St,"North Little Rock, AR 72114",House,1195,4,2,1130
72114,1235 W 10th St,"North Little Rock, AR 72114",Apartment,1195,3,2,1433
72114,125 E 22nd St,"North Little Rock, AR 72114",House,950,3,1,1372
17557,466 Springville Rd Apt 5,"New Holland, PA 17557",House,995,2,1,
17557,226 Edgewood Dr,"New Holland, PA 17557",House,1850,3,2,2080
17557,23 Brimmer Ave Apt 4,"New Holland, PA 17557",Apartment,850,Studio,1,
17557,361-B E Main St,"New Holland, PA 17557",Apartment,1050,1,1,500
17557,478 N Railroad Ave,"New Holland, PA 17557",Apartment,1100,3,2,1518
17557,150 Ashlea Gdns,"New Holland, PA 17557",Apartment,1060,1,1,750
17557,150 Ashlea Gdns,"New Holland, PA 17557",Apartment,1355,3,2,1188
17557,18-32 S Whisper Ln,"New Holland, PA 17557",Apartment,1450,3,1,1200
17557,106 W Main St Apt 14,"New Holland, PA 17557",Apartment,925,2,1,500
54961,1508 Cedar St,"New London, WI 54961",Apartment,799,1,1,650
54961,505 Oakridge Ln,"New London, WI 54961",Apartment,949,2,1,850
54961,1205 Shiocton St,"New London, WI 54961",House,1150,3,1,1152
54961,406 W Spring St,"New London, WI 54961",House,775,2,1,
54961,1920 Division St Apt 6,"New London, WI 54961",Condo,695,2,1,
54961,702 Algoma St,"New London, WI 54961",Apartment,645,1,1,
54961,1914 Division St Apt 18,"New London, WI 54961",Condo,595,1,1,
64854,10 Croston Ln,"Bella Vista, AR 72715",House,1640,3,2,1400
64854,6 Boswell Ln,"Bella Vista, AR 72715",House,2400,3,2.5,2150
64854,9 Worth Pl,"Bella Vista, AR 72715",House,2000,3,2,1970
76180,6309 Iron Horse Blvd,"North Richland Hills, TX 76180",Apartment,1350,Studio,1,592
76180,6309 Iron Horse Blvd,"North Richland Hills, TX 76180",Apartment,2105,2,2,1232
76180,9012 Courtenay St,"North Richland Hills, TX 76180",Apartment,1499,Studio,1,638
76180,9012 Courtenay St,"North Richland Hills, TX 76180",Apartment,2429,3,2,1326
76180,6490 Iron Horse Blvd,"North Richland Hills, TX 76180",Apartment,1399,Studio,1,605
76180,6490 Iron Horse Blvd,"North Richland Hills, TX 76180",Apartment,2595,3,2,1298
76180,7608 Deaver Dr,"North Richland Hills, TX 76180",House,2345,3,2.5,2576
76180,7605 Deaver Dr,"North Richland Hills, TX 76180",House,2100,3,2,1515
76180,4401 Glenview Ct,"North Richland Hills, TX 76180",Apartment,1105,1,1,564
76180,4401 Glenview Ct,"North Richland Hills, TX 76180",Apartment,1446,3,2,1467
76180,8601 Ice House Dr,"North Richland Hills, TX 76180",Apartment,1244,1,1,683
76180,8601 Ice House Dr,"North Richland Hills, TX 76180",Apartment,2634,4,3,2417
76180,8359 Harwood Rd,"North Richland Hills, TX 76180",Apartment,1145,1,1,665
76180,8359 Harwood Rd,"North Richland Hills, TX 76180",Apartment,2045,3,2,1304
76180,6250 Rosewood Dr,"North Richland Hills, TX 76180",Apartment,1385,1,1,722
76180,6250 Rosewood Dr,"North Richland Hills, TX 76180",Apartment,2685,4,3,1954
76180,8500 Harwood Rd N,"North Richland Hills, TX 76180",Apartment,1060,1,1,700
76180,8500 Harwood Rd N,"North Richland Hills, TX 76180",Apartment,1415,3,2,1135
76180,6901 NE Loop 820,"North Richland Hills, TX 76180",Apartment,1250,1,1,518
76180,6901 NE Loop 820,"North Richland Hills, TX 76180",Apartment,1695,2,2,1025
76180,6100 Ashbury St,"North Richland Hills, TX 76180",Apartment,1415,1,1,726
76180,6100 Ashbury St,"North Richland Hills, TX 76180",Apartment,2455,3,2,1470
76180,6021 Parker Blvd,"North Richland Hills, TX 76180",Apartment,1531,1,1,702
76180,6021 Parker Blvd,"North Richland Hills, TX 76180",Apartment,2395,3,2,1300
76180,8341 Emerald Hills Way,"North Richland Hills, TX 76180",Apartment,1157,1,1,726
76180,8341 Emerald Hills Way,"North Richland Hills, TX 76180",Apartment,1632,2,2,1030
76180,6424 Iron Horse Blvd,"North Richland Hills, TX 76180",Apartment,1136,1,1,564
76180,6424 Iron Horse Blvd,"North Richland Hills, TX 76180",Apartment,1428,2,2,884
76180,6715 Buenos Aires Dr,"North Richland Hills, TX 76180",Apartment,1189,1,1,544
76180,6715 Buenos Aires Dr,"North Richland Hills, TX 76180",Apartment,1485,2,2,950
76180,4201 City Point Dr W,"North Richland Hills, TX 76180",Apartment,1465,1,1,667
76180,4201 City Point Dr W,"North Richland Hills, TX 76180",Apartment,1963,2,2,1097
76180,8515 26 Blvd,"North Richland Hills, TX 76180",Apartment,1660,2,2,1013
76180,8515 26 Blvd,"North Richland Hills, TX 76180",Apartment,2415,4,2,1407
76180,8515 Boulevard 26,"North Richland Hills, TX 76180",Apartment,1620,2,2,1013
76180,8515 Boulevard 26,"North Richland Hills, TX 76180",Apartment,2495,4,2,1407
76180,6100 Browning Dr,"North Richland Hills, TX 76180",Apartment,1109,1,1,630
76180,6100 Browning Dr,"North Richland Hills, TX 76180",Apartment,1620,3,2,1295
76180,5304 Roberta Dr,"North Richland Hills, TX 76180",House,2200,3,2,1645
76180,5313 Scott Dr,"North Richland Hills, TX 76180",House,1995,3,2,1359
76180,7913 Limerick Ln,"North Richland Hills, TX 76180",House,2310,4,2,2217
76180,4821 Ash St,"North Richland Hills, TX 76180",House,2950,4,3,2591
76180,6716 Karen Dr,"North Richland Hills, TX 76180",House,2399,3,3,1917
76180,5700 Acapulco Dr,"North Richland Hills, TX 76180",House,3140,3,2,1672
76180,7800 Cardinal Ct Unit 7800,"North Richland Hills, TX 76180",Other,1950,3,2,1346
76180,5613 Galway Ln,"North Richland Hills, TX 76180",House,2050,3,2,1632
76180,6654 Jannie St,"North Richland Hills, TX 76180",House,1750,3,1,1324
76180,6220 Circleview Dr,"Haltom City, TX 76180",House,2100,3,2,2058
76180,6005 Bosque River Ct,"North Richland Hills, TX 76180",House,2600,3,2,2082
76180,6641 Tabor St,"North Richland Hills, TX 76180",House,1895,3,2,1396
76180,7320 Parkside Place Dr,"North Richland Hills, TX 76180",House,2900,3,2,1897
76180,6753 Briley Dr,"North Richland Hills, TX 76180",House,1950,3,2,1463
76180,8365 Emerald Cir,"North Richland Hills, TX 76180",House,3500,3,2.5,3061
76180,1598 Weyland Dr,"North Richland Hills, TX 76180",Condo/Townhome,1122,1,1,570
76180,1598 Weyland Dr,"North Richland Hills, TX 76180",Condo/Townhome,1519,2,1,1065
76180,6440 Northern Dancer Dr,"North Richland Hills, TX 76180",Townhome,2950,3,2.5,1976
76180,4920 Redondo St,"North Richland Hills, TX 76180",House,2099,3,2,1872
76180,6321 Richland Plaza Dr Apt B,"North Richland Hills, TX 76180",Other,1150,2,1,960
76180,7313 Duncan Ct,"North Richland Hills, TX 76180",House,2695,3,2,2200
76180,8500 Harwood Rd,"North Richland Hills, TX 76180",Condo/Townhome,1132,1,1,700
76180,8500 Harwood Rd,"North Richland Hills, TX 76180",Condo/Townhome,1847,3,2,1135
76180,4560 Ward St,"North Richland Hills, TX 76180",House,2950,4,3.5,2512
76180,1601 Weyland Dr # 2-1003,"North Richland Hills, TX 76180",Apartment,1590,2,2,1261
76180,1601 Weyland Dr # 1-2105,"North Richland Hills, TX 76180",Apartment,1500,2,2,1146
76180,1601 Weyland Dr # 1-1100,"North Richland Hills, TX 76180",Apartment,1568,2,2,1146
76180,7731 N College Cir # 7762C,"North Richland Hills, TX 76180",Apartment,1292,2,2,1067
76180,1601 Weyland Dr # 1-2101,"North Richland Hills, TX 76180",Apartment,1625,2,2,1146
76180,7731 N College Cir # 7752D,"North Richland Hills, TX 76180",Apartment,1350,2,2,1067
76180,1601 Weyland Dr # 1-2091,"North Richland Hills, TX 76180",Apartment,1650,2,2,1146
76180,1601 Weyland Dr # 1-2097,"North Richland Hills, TX 76180",Apartment,1650,2,2,1146
76180,7731 N College Cir # 7721B,"North Richland Hills, TX 76180",Apartment,1370,2,2,1067
76180,7731 N College Cir # 7716D,"North Richland Hills, TX 76180",Apartment,1460,2,2,1067
76180,7731 N College Cir # 7732B,"North Richland Hills, TX 76180",Apartment,1462,2,2,1067
76180,7731 N College Cir # 7703A,"North Richland Hills, TX 76180",Apartment,1472,2,2,1067
76180,7731 N College Cir # 7756B,"North Richland Hills, TX 76180",Apartment,1480,2,2,1067
76180,7731 N College Cir # 7762D,"North Richland Hills, TX 76180",Apartment,1500,2,2,1067
76180,7731 N College Cir # 7754B,"North Richland Hills, TX 76180",Apartment,1592,2,2,1067
76180,6424 Iron Horse Blvd # 02M,"North Richland Hills, TX 76180",Apartment,1180,1,1,700
76180,6424 Iron Horse Blvd # 02J,"North Richland Hills, TX 76180",Apartment,1190,1,1,700
76180,6424 Iron Horse Blvd # 18H,"North Richland Hills, TX 76180",Apartment,1190,1,1,700
76180,6424 Iron Horse Blvd # 01N,"North Richland Hills, TX 76180",Apartment,1190,1,1,700
76180,6424 Iron Horse Blvd # 02E,"North Richland Hills, TX 76180",Apartment,1205,1,1,700
76180,6424 Iron Horse Blvd # 05L,"North Richland Hills, TX 76180",Apartment,1235,1,1,700
76180,6424 Iron Horse Blvd # 07G,"North Richland Hills, TX 76180",Apartment,1176,1,1,564
76180,6715 Buenos Aires Dr # 1068,"North Richland Hills, TX 76180",Apartment,1281,1,1,660
76180,6715 Buenos Aires Dr # 1082,"North Richland Hills, TX 76180",Apartment,1291,1,1,660
76180,6715 Buenos Aires Dr # 2004,"North Richland Hills, TX 76180",Apartment,1332,1,1,660
76180,6715 Buenos Aires Dr # 2092,"North Richland Hills, TX 76180",Apartment,1421,2,1,950
76180,6021 Parker Blvd,"North Richland Hills, TX 76180",Condo/Townhome,1343,1,1,702
76180,6021 Parker Blvd,"North Richland Hills, TX 76180",Condo/Townhome,2541,3,2,1300
76180,7320 Parkside Pl,"North Richland Hills, TX 76180",House,2900,3,2.5,1897
76180,6100 Ashbury St Apt 2211,"North Richland Hills, TX 76180",Apartment,1555,1,1,811
76180,6100 Ashbury St Apt 3204,"North Richland Hills, TX 76180",Apartment,1560,1,1,784
76180,6100 Ashbury St Apt 2102,"North Richland Hills, TX 76180",Apartment,1515,1,1,726
76180,6100 Ashbury St Apt 2303,"North Richland Hills, TX 76180",Apartment,1535,1,1,726
76180,6100 Ashbury St # 5303,"North Richland Hills, TX 76180",Apartment,1580,1,1,726
76180,6100 Ashbury St # 7103,"North Richland Hills, TX 76180",Apartment,1580,1,1,726
76180,6100 Ashbury St # 7205,"North Richland Hills, TX 76180",Apartment,1580,1,1,726
76180,6100 Ashbury St # 7213,"North Richland Hills, TX 76180",Apartment,1580,1,1,726
76180,1601 Weyland Dr # 1-1086,"North Richland Hills, TX 76180",Apartment,1232,1,1,752
76180,1601 Weyland Dr # 2-2205,"North Richland Hills, TX 76180",Apartment,1172,1,1,698
76180,1601 Weyland Dr # 1-2044,"North Richland Hills, TX 76180",Apartment,1164,1,1,680
76180,1601 Weyland Dr # 1-2045,"North Richland Hills, TX 76180",Apartment,1164,1,1,680
76180,1601 Weyland Dr # 1-2043,"North Richland Hills, TX 76180",Apartment,1164,1,1,680
76180,1601 Weyland Dr # 1-2019,"North Richland Hills, TX 76180",Apartment,1024,1,1,529
76180,1601 Weyland Dr # 1-2015,"North Richland Hills, TX 76180",Apartment,1024,1,1,529
76180,7731 N College Cir # 7719H,"North Richland Hills, TX 76180",Apartment,1104,1,1,727
76180,7731 N College Cir # 7766A,"North Richland Hills, TX 76180",Apartment,1124,1,1,727
76180,1601 Weyland Dr # 1-1109,"North Richland Hills, TX 76180",Apartment,1307,2,1,933
76180,1601 Weyland Dr # 1-1134,"North Richland Hills, TX 76180",Apartment,1317,2,1,933
76180,6841 Sierra Dr,"North Richland Hills, TX 76180",Other,1595,2,2,1062
76180,7713 Noreast Dr,"North Richland Hills, TX 76180",House,2145,3,2,1280
76180,5817 Southern Hills Dr,"North Richland Hills, TX 76180",Apartment,900,1,1,700
76180,7731 N College Cir,"North Richland Hills, TX 76180",Apartment,1074,Studio,1,727
76180,7731 N College Cir,"North Richland Hills, TX 76180",Apartment,1649,3,2,1340
76180,5009 Maryanna Way,"North Richland Hills, TX 76180",Townhome,1550,2,2,1056
76180,7731 N College Cir # 7704D,"North Richland Hills, TX 76180",Apartment,1804,3,2,1340
76180,7731 N College Cir # 7700D,"North Richland Hills, TX 76180",Apartment,1804,3,2,1340
76180,6424 Iron Horse Blvd # 16H,"North Richland Hills, TX 76180",Apartment,1498,2,2,884
76180,6424 Iron Horse Blvd # 22A,"North Richland Hills, TX 76180",Apartment,1523,2,2,884
76180,6715 Buenos Aires Dr # 1070,"North Richland Hills, TX 76180",Apartment,1547,2,2,950
76180,6100 Ashbury St # 4306,"North Richland Hills, TX 76180",Apartment,1980,2,2,1082
76180,6100 Ashbury St # 9201,"North Richland Hills, TX 76180",Apartment,2120,2,2,1131
76180,6100 Ashbury St # 9304,"North Richland Hills, TX 76180",Apartment,2065,2,2,1082
76180,6100 Ashbury St # 9217,"North Richland Hills, TX 76180",Apartment,2065,2,2,1082
76180,6100 Ashbury St # 9207,"North Richland Hills, TX 76180",Apartment,2125,2,2,1131
76180,6100 Ashbury St # 9315,"North Richland Hills, TX 76180",Apartment,2095,2,2,1082
76180,6100 Ashbury St # 9101,"North Richland Hills, TX 76180",Apartment,2155,2,2,1131
76180,6221 Parker Blvd,"North Richland Hills, TX 76180",Townhome,2995,3,2.5,2031
76180,4021 Garden Park Dr,"North Richland Hills, TX 76180",Townhome,1995,3,2,1834
76180,6715 Buenos Aires Dr # 2119,"North Richland Hills, TX 76180",Apartment,1330,2,1,855
76180,6715 Buenos Aires Dr # 1110,"North Richland Hills, TX 76180",Apartment,1356,2,1,855
76180,6715 Buenos Aires Dr # 2116,"North Richland Hills, TX 76180",Apartment,1376,2,1,855
76180,6715 Buenos Aires Dr # 1016,"North Richland Hills, TX 76180",Apartment,1390,2,1,855
76180,6715 Buenos Aires Dr # 1012,"North Richland Hills, TX 76180",Apartment,1401,2,1,855
76180,6715 Buenos Aires Dr # 1008,"North Richland Hills, TX 76180",Apartment,1501,2,1,855
76180,7505 Deaver Dr,"North Richland Hills, TX 76180",House,1975,3,2,1256
76180,1601 Weyland Dr # 1-1112,"North Richland Hills, TX 76180",Apartment,1474,2,1,933
76180,1601 Weyland Dr # 3-0124,"North Richland Hills, TX 76180",Apartment,1529,2,1,933
76180,1601 Weyland Dr,"North Richland Hills, TX 76180",Apartment,936,1,1,529
76180,1601 Weyland Dr,"North Richland Hills, TX 76180",Apartment,1579,2,2,1261
76180,5521 Davis Blvd,"North Richland Hills, TX 76180",Apartment,1021,1,1,719
76180,5521 Davis Blvd,"North Richland Hills, TX 76180",Apartment,1834,3,1.5,1132
76180,5028 Cloyce Ct,"North Richland Hills, TX 76180",Townhome,2095,3,2.5,1566
76180,6100 Ashbury St # 9105,"North Richland Hills, TX 76180",Apartment,2635,3,2,1470
76180,6100 Ashbury St # 9318,"North Richland Hills, TX 76180",Apartment,2615,3,2,1389
76180,6100 Ashbury St Apt 2301,"North Richland Hills, TX 76180",Apartment,2645,3,2,1389
76180,6100 Ashbury St Apt 2201,"North Richland Hills, TX 76180",Apartment,2765,3,2,1389
76180,7731 N College Cir # 7700B,"North Richland Hills, TX 76180",Apartment,2049,3,2,1340
76180,4205 Rufe Snow Dr,"North Richland Hills, TX 76180",Apartment,1184,1,1,626
76180,4205 Rufe Snow Dr,"North Richland Hills, TX 76180",Apartment,1894,3,2,1169
76180,6433 Iron Horse Blvd,"North Richland Hills, TX 76180",Townhome,2500,3,2.5,1665
76180,4105 Westminster Way,"North Richland Hills, TX 76180",House,2845,5,3,3094
76180,6925 Prairie Dawn Ln,"North Richland Hills, TX 76180",House,2950,4,2.5,2910
76180,8116 Irish Dr,"North Richland Hills, TX 76180",House,1850,3,2,1483
76180,1601 Weyland Dr # 2-0204,"North Richland Hills, TX 76180",Apartment,1515,2,2,1261
76180,1601 Weyland Dr # 2-0504,"North Richland Hills, TX 76180",Apartment,1605,2,2,1261
76180,1601 Weyland Dr # 2-0505,"North Richland Hills, TX 76180",Apartment,1648,2,2,1261
76180,1601 Weyland Dr # 1-1009,"North Richland Hills, TX 76180",Apartment,1518,2,2,1146
76180,1601 Weyland Dr # 1-2104,"North Richland Hills, TX 76180",Apartment,1625,2,2,1146
76180,1601 Weyland Dr # 2-1804,"North Richland Hills, TX 76180",Apartment,1772,2,2,1261
76180,1601 Weyland Dr # 1-1098,"North Richland Hills, TX 76180",Apartment,1643,2,2,1146
76180,1601 Weyland Dr # 1-1010,"North Richland Hills, TX 76180",Apartment,1643,2,2,1146
76180,1601 Weyland Dr # 1-1107,"North Richland Hills, TX 76180",Apartment,1643,2,2,1146
76180,1601 Weyland Dr # 1-1095,"North Richland Hills, TX 76180",Apartment,1643,2,2,1146
76180,1601 Weyland Dr # 1-1008,"North Richland Hills, TX 76180",Apartment,1643,2,2,1146
76180,1601 Weyland Dr # 2-1805,"North Richland Hills, TX 76180",Apartment,1790,2,2,1261
76180,1601 Weyland Dr # 2-2303,"North Richland Hills, TX 76180",Apartment,1790,2,2,1261
76180,7731 N College Cir # 7758D,"North Richland Hills, TX 76180",Apartment,1442,2,2,1067
76180,6424 Iron Horse Blvd # 21G,"North Richland Hills, TX 76180",Apartment,1205,1,1,700
76180,6424 Iron Horse Blvd # 06O,"North Richland Hills, TX 76180",Apartment,1225,1,1,700
76180,6424 Iron Horse Blvd # 03O,"North Richland Hills, TX 76180",Apartment,1310,1,1,700
76180,6424 Iron Horse Blvd # 08B,"North Richland Hills, TX 76180",Apartment,1191,1,1,564
76180,6100 Ashbury St Apt 3214,"North Richland Hills, TX 76180",Apartment,1535,1,1,726
76180,6100 Ashbury St # 5103,"North Richland Hills, TX 76180",Apartment,1580,1,1,737
76180,6100 Ashbury St # 5304,"North Richland Hills, TX 76180",Apartment,1625,1,1,737
76180,6100 Ashbury St # 7312,"North Richland Hills, TX 76180",Apartment,1640,1,1,737
76180,6100 Ashbury St # 5108,"North Richland Hills, TX 76180",Apartment,1680,1,1,726
76180,1601 Weyland Dr # 2-2208,"North Richland Hills, TX 76180",Apartment,1325,1,1,874
76180,1601 Weyland Dr # 3-0235,"North Richland Hills, TX 76180",Apartment,1214,1,1,752
76180,1601 Weyland Dr # 3-0136,"North Richland Hills, TX 76180",Apartment,1232,1,1,752
76180,1601 Weyland Dr # 3-0217,"North Richland Hills, TX 76180",Apartment,1426,1,1,909
76180,1601 Weyland Dr # 1-2076,"North Richland Hills, TX 76180",Apartment,1164,1,1,680
76180,1601 Weyland Dr # 2-1906,"North Richland Hills, TX 76180",Apartment,1037,1,1,568
76180,1601 Weyland Dr # 1-1053,"North Richland Hills, TX 76180",Apartment,1182,1,1,680
76180,1601 Weyland Dr # 2-0307,"North Richland Hills, TX 76180",Apartment,1423,1,1,874
76180,1601 Weyland Dr # 3-0375,"North Richland Hills, TX 76180",Apartment,1287,1,1,752
76180,7731 N College Cir # 7708D,"North Richland Hills, TX 76180",Apartment,1804,3,2,1340
76180,6424 Iron Horse Blvd # 19B,"North Richland Hills, TX 76180",Apartment,1478,2,2,884
76180,6100 Ashbury St # 9104,"North Richland Hills, TX 76180",Apartment,2125,2,2,1131
76180,6100 Ashbury St # 6204,"North Richland Hills, TX 76180",Apartment,2130,2,2,1082
76180,6100 Ashbury St Apt 2317,"North Richland Hills, TX 76180",Apartment,2415,2,2,1131
76180,6100 Ashbury St Apt 3224,"North Richland Hills, TX 76180",Apartment,2595,3,2,1470
76180,6100 Ashbury St # 9212,"North Richland Hills, TX 76180",Apartment,2690,3,2,1389
38261,1203 S Second St,"Union City, TN 38261",House,850,2,1,940
38261,105 E Lee St,"Union City, TN 38261",Apartment,575,1,1,
38261,605 N 5th St,"Union City, TN 38261",Apartment,750,1,1,560
38261,407 North Dr,"Union City, TN 38261",House,650,2,1,1998
38261,1732 Stone St,"Union City, TN 38261",Apartment,725,1,1,648
38261,1732 Stone St,"Union City, TN 38261",Apartment,850,3,2,1150
68137,15363 Holmes Plz,"Omaha, NE 68137",Apartment,Contact For Price,1 - 2,1 - 2,800 - 1100
68137,5410 S 111th Plz,"Omaha, NE 68137",Apartment,1153,1,1,780
68137,5410 S 111th Plz,"Omaha, NE 68137",Apartment,1501,2,2,1110
68137,14823 Holmes St,"Omaha, NE 68137",House,2000,3,2.5,1482
68137,6855 S 118th St,"Omaha, NE 68137",Apartment,1740,Studio+,1,300
68137,14552 Karen St,"Omaha, NE 68137",House,2000,3,2.5,1681
68137,14536 L St,"Omaha, NE 68137",House,1900,3,1,1088
68137,14134 O St,"Omaha, NE 68137",House,1800,3,1,904
68137,6605 S 135th St,"Omaha, NE 68137",House,2800,4,3,2450
68137,15412 Y St,"Omaha, NE 68137",House,2200,4,3,1212
68137,11025 M St,"Omaha, NE 68137",Apartment,885,Studio,1,565
68137,11025 M St,"Omaha, NE 68137",Apartment,1150,2,2,1143
68137,11207 Roxbury Dr Unit 2,"Omaha, NE 68137",Duplex/Triplex,1650,2,1.5,1242
68137,15551 Adams St Apt 101,"Omaha, NE 68137",Apartment,924,1,1,843
68137,4859 S 132nd Ave,"Omaha, NE 68137",Apartment,985,2,1,850
68137,10985 Roxbury Plz,"Omaha, NE 68137",Apartment,850,1,1,725
68137,10985 Roxbury Plz,"Omaha, NE 68137",Apartment,1050,2,2,1075
68137,12727 Woodcrest Plz,"Omaha, NE 68137",Condo,2500,3,2,1508
68137,6601 S 108th Ct,"Omaha, NE 68137",Apartment,1075,1,1,830
68137,6601 S 108th Ct,"Omaha, NE 68137",Apartment,1325,2,2,1047
68137,12775 Woodcrest Plz,"Omaha, NE 68137",Apartment,925,1,1,750
68137,12775 Woodcrest Plz,"Omaha, NE 68137",Apartment,1195,2,2,1100
68137,12230 Anne St,"Omaha, NE 68137",Apartment,895,1,1,650
68137,12230 Anne St,"Omaha, NE 68137",Apartment,955,2,1,850
50220,2908 Kading Rd,"Perry, IA 50220",Apartment,875,3,1,1008
71602,106 W Little Ln,"White Hall, AR 71602",Apartment,850,3,2,1100
71602,19 Carol St,"White Hall, AR 71602",House,800,2,1,1000
71602,1715 Bush St,"Pine Bluff, AR 71602",House,1100,3,1,1945
71602,9 W Malcomb St,"Pine Bluff, AR 71602",House,750,2,1,898
71602,5105 Bullock St,"Pine Bluff, AR 71602",Other,650,2,1,758
71602,1002 N Hemlock St,"Pine Bluff, AR 71602",Apartment,475,1,1,
71602,6003 6005 Windham St,"Pine Bluff, AR 71602",Apartment,595,2,1,660
04102,812 Congress St Apt 1,"Portland, ME 04102",Apartment,1800,1,1,525
04102,812 Congress St Apt 4,"Portland, ME 04102",Apartment,2057,2,1,620
04102,31 Frederic St Apt 5,"Portland, ME 04102",Apartment,2434,3,1,1405
04102,216 Brighton Ave,"Portland, ME 04102",Apartment,1348,1,1,445
30161,8 Thomas Rd NE,"Rome, GA 30161",House,895,2,2,
30161,307 Clark Dr SE,"Rome, GA 30161",House,2800,4,4,2419
30161,9A Dodd Blvd SE,"Rome, GA 30161",House,950,2,1,800
30161,416 E 20th St SW,"Rome, GA 30161",House,1150,3,2,1056
30161,109 E 15th St SW,"Rome, GA 30161",House,1450,3,1,1422
30161,200 E 12th St SW,"Rome, GA 30161",Apartment,900,2,1,
30161,2634 N Broad St Ext NE,"Rome, GA 30161",House,2195,3,2,1701
30161,513 Wilson Ave SW,"Rome, GA 30161",Apartment,1100,3,1,
30161,24 Coventry Dr SE,"Rome, GA 30161",House,2795,4,3.5,3152
30161,71 Vocational Dr SW,"Rome, GA 30161",Apartment,1450,3,2,1638
30161,1211 Spring Creek St SW Unit B,"Rome, GA 30161",Duplex/Triplex,1200,2,1,950
30161,18 E 10th St SW,"Rome, GA 30161",House,1100,2,1,
30161,240 Broad St Unit B,"Rome, GA 30161",Apartment,1800,2,2,1300
30161,5 Hickory St Ne Hickory St Unit 5,"Rome, GA 30161",House,1125,3,1,900
30161,21 Chateau Dr SE,"Rome, GA 30161",Apartment,775,1 - 2,1 - 2,316
35077,814 Mark St SW,"Cullman, AL 35055",House,1250,9,2,1300
35077,2125 Sullivan Dr SW,"Cullman, AL 35055",House,1795,4,2,1620
35077,2158 Ellsworth Loop Rd SW,"Cullman, AL 35055",House,1795,4,2,1620
35077,2134 Sullivan Dr SW,"Cullman, AL 35055",House,1950,5,3,2124
35077,2139 Sullivan Dr SW,"Cullman, AL 35055",House,1950,5,3,2124
35077,2150 Ellsworth Loop Rd SW,"Cullman, AL 35055",House,1795,3,2,1801
35077,2136 Sullivan Dr SW,"Cullman, AL 35055",House,1745,3,2,1613
35077,2124 Ellsworth Loop Rd SW,"Cullman, AL 35055",House,1745,3,2,1613
35077,2118 Ellsworth Loop Rd SW,"Cullman, AL 35055",House,1745,3,2,1613
35077,2156 Ellsworth Loop Rd SW,"Cullman, AL 35055",House,1745,3,2,1613
35077,2128 Ellsworth Loop Rd SW,"Cullman, AL 35055",House,1745,3,2,1613
35077,61 County Road 1702,"Cullman, AL 35058",House,1850,4,2.5,1900
35077,2120 Ellsworth Loop Rd SW,"Cullman, AL 35055",House,1895,4,2.5,1906
35077,2142 Sullivan Dr SW,"Cullman, AL 35055",House,1895,4,2.5,1906
35077,2117 Ellsworth Loop Rd SW,"Cullman, AL 35055",House,1895,4,2.5,1906
35077,2141 Sullivan Dr SW,"Cullman, AL 35055",House,1895,4,2.5,1906
94580,16201 Hesperian Blvd,"San Lorenzo, CA 94580",Apartment,1900,1,1,
94580,16201 Hesperian Blvd,"San Lorenzo, CA 94580",Apartment,2450,2,1,
94580,16183 Ashland Ave,"Ashland, CA 94580",Apartment,2095,1,1,592
94580,16183 Ashland Ave,"Ashland, CA 94580",Apartment,2595,3,1,1003
94580,15700 Washington Ave,"San Lorenzo, CA 94580",Apartment,2700,2 - 3,1 - 2.5,700 - 1048
94580,627 Via Alamo,"San Lorenzo, CA 94580",House,2600,3,1,1400
94580,Delano St,"Ashland, CA 94580",House,1520,1,1,490
94580,1992 Bandoni Ave,"San Lorenzo, CA 94580",House,4200,4,2,1840
94580,37 Paseo Grande Apt D,"San Lorenzo, CA 94580",Townhome,2800,2,1.5,1056
94580,103 E Lewelling Blvd Apt 2,"San Lorenzo, CA 94580",Apartment,2400,2,2,780
65301,108 W Pacific St Apt 303,"Sedalia, MO 65301",House,1795,2,2,1218
65301,1100 S Grand Ave,"Sedalia, MO 65301",Apartment,750,2,1,900
65301,1604 S Brown Ave Unit 1604,"Sedalia, MO 65301",House,975,2,1,1080
78155,3063 N Highway 123 Byp,"Seguin, TX 78155",Apartment,1173,1,1,539
78155,3063 N Highway 123 Byp,"Seguin, TX 78155",Apartment,1414,3,2,1311
78155,1180/1182 FM 2623,"Seguin, TX 78155",Apartment,1425,3,2,
78155,1180/1182 FM 2623,"Seguin, TX 78155",Apartment,1550,3,2,
78155,1439 Barnes Dr,"Seguin, TX 78155",Apartment,1128,Studio,1,552
