TysonZip,Address1,Address2,Availability,Price,Beds,Baths,Sqft
72830,"1 The Meadows Pl, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,19900,,,
72830,"Dunwood Dr, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,85250,,,
72830,"Pr 2488/Carter St, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,339680,,,
72830,"20.99 Acr Shady Grove Rd, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,345000,,,
72830,"6-8 Interestate Dr, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,250000,,,
72830,"Pr 2488/Carter St, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,339680,,,
72830,"20.99 Shady Grove Rd, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,345000,,,
72830,"Caddo Spgs Lot 11, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,15000,,,
72830,"County Road 2250, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,135000,,,
72830,"Crawford St, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,79900,,,
72830,"County Road 2250, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,135000,,,
72830,"3 Acres Massengale, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,105000,,,
72830,"54-58 Freeway Ln, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,250000,,,
72830,"Caddo Spgs Lot C, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,15000,,,
72830,"2501 Stall St, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,18000,,,
72830,"909 W Buchanan St, Clarksville, AR 72830","Clarksville, AR 72830",Pending,169799,3,2,1992
72830,"Valentina St Lot 11, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,15000,,,
72830,"S Crawford St Lots 27 & 28, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,289000,,,
72830,"Exit 55 # I40, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,250000,,,
72830,"Interstate Dr Lot 61 and Freeway Ln, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,99000,,,
72830,"17 18 County Road 3538, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,19900,,,
72830,"603 Summit St, Clarksville, AR 72830","Clarksville, AR 72830",Pending,159900,4,1.5,1672
72830,"County Road 2348, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,150000,,,
72830,"8 Acres Massengale, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,125000,,,
72830,"Lakewood Ests Lot 53, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,19900,,,
72830,"305 W Bean St, Clarksville, AR 72830","Clarksville, AR 72830",Pending,84900,2,1,
72830,"11 Acres Massengale Rd, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,215000,,,
72830,"Tract 7 Poplar St, Clarksville, AR 72830","Clarksville, AR 72830",For Sale,199900,,,
72830,"9A W Meadows Pl, Clarksville, AR 72830","Clarksville, AR 72830",Pending,15000,,,
72830,"1229A Powers St, Clarksville, AR 72830","Clarksville, AR 72830",Pending,15000,,,
72830,"1207 S Rogers St, Clarksville, AR 72830","Clarksville, AR 72830",Pending,699900,,,
72830,"5376 AR 21, Clarksville, AR 72830","Clarksville, AR 72830",Pending,14900,,,
41001,"1300 Parkside Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,276091,2,2,1243
41001,"848 Hillview Rd, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,255000,3,2,1064
41001,"Calvin Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,379790,3,2,2069
41001,"Miles Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,419090,3,2.5,2437
41001,"ALEXANDER Plan, Arcadia Village CommunityAlexandria, KY","Alexandria, KY",For Sale,334000,3,2,1320
41001,"Wexner - B Plan, The Shire at Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,256990,2,2,1229
41001,"Wembley Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,249990,2,1.5,1247
41001,"27 Elmwood Ct, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,265000,5,2.5,1872
41001,"10972 Dairybarn Ln, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,479401,4,2,2527
41001,"771 Bluestem Ridge Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,499487,4,2,2762
41001,"8015 Preservation Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,499900,3,3,3214
41001,"1220 Creekside Ct, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,288701,3,2,1651
41001,"1204 Creekside Ct, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,330258,3,2,2162
41001,"7799 W Timber Creek Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,449900,4,2.5+,2928
41001,"Avery Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,406790,4,2,2535
41001,"Avery Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,445090,4,2,2535
41001,"1224 Creekside Ct, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,288497,3,2,1651
41001,"820 Bluestem Ridge Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,510659,4,2,2780
41001,"728 Streamside Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,344900,2,2.5,1883
41001,"Saybrook Plan, The Shire at Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,362990,2,2.5,1599
41001,"Hudson Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,269990,2,2.5,1657
41001,"11148 N Sun Valley Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,374900,4,2.5+,
41001,"678 Streamside Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,299627,3,2,1759
41001,"Grandin Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,465090,4,2,2711
41001,"7809 W Timber Creek Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,489900,4,2.5,2521
41001,"782 Bluestem Ridge Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,561732,4,2,2535
41001,"Jensen Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,334990,4,2.5,2794
41001,"682 Streamside Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,344211,2,2.5,2092
41001,"Andover Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,539390,4,2,2876
41001,"2196 Stevens Branch Rd, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,799000,3,1,1390
41001,"10509 Michael Dr Unit 1, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,149900,2,2,970
41001,"SARASOTA Plan, Arcadia Place CommunityAlexandria, KY","Alexandria, KY",For Sale,400500,2,2,1762
41001,"Monticello Plan, The Shire at Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,219990,2,2,1326
41001,"11024 Dairybarn Ln, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,495384,4,2,2777
41001,"ALDEN Plan, Arcadia Place CommunityAlexandria, KY","Alexandria, KY",For Sale,459900,4,2.5,3055
41001,"Everett Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,530390,2,2,2212
41001,"1022 Poplar Ridge Rd, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,190000,2,1,924
41001,"Beacon Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,316990,2,2,1419
41001,"11673 Crestview Ln, Alexandria, KY 41001","Alexandria, KY 41001",Pending,230000,3,1,
41001,"Mitchell Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,562390,4,2,2711
41001,"674 Streamside Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,301044,3,2,1759
41001,"Kimbell Plan, The Shire at Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,203990,1,2,1111
41001,"BELLEVILLE Plan, Timber Creek Woods CommunityAlexandria, KY","Alexandria, KY",For Sale,490900,4,2.5,2694
41001,"BEACHWOOD Plan, Arcadia Place CommunityAlexandria, KY","Alexandria, KY",For Sale,400000,3,2,1863
41001,"QUENTIN Plan, Arcadia Manor CommunityAlexandria, KY","Alexandria, KY",For Sale,472000,4,2.5,2797
41001,"Leland Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,563390,4,2.5,3045
41001,"Grandin Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,429790,4,2,2711
41001,"BEACHWOOD Plan, Timber Creek Views CommunityAlexandria, KY","Alexandria, KY",For Sale,416000,3,2,1863
41001,"GRAMERCY II Plan, Arcadia - Vineyards Condos CommunityAlexandria, KY","Alexandria, KY",For Sale,Contact For Price,3,2,1759
41001,"Blair Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,471090,4,2,3029
41001,"Clay Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,562390,4,2,3029
41001,"Springfield Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,367790,2,2,1805
41001,"Wexner - C Plan, The Shire at Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,231990,2,2,1229
41001,"Baypoint II Plan, The Shire at Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,298990,2,2,1931
41001,"BEACHWOOD Plan, Timber Creek Woods CommunityAlexandria, KY","Alexandria, KY",For Sale,431700,3,2,1863
41001,"ALWICK Plan, Timber Creek Woods CommunityAlexandria, KY","Alexandria, KY",For Sale,471200,4,2.5,2631
41001,"ALDEN Plan, Timber Creek Woods CommunityAlexandria, KY","Alexandria, KY",For Sale,488400,4,2.5,3055
41001,"Wesley Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,335990,3,2.5,1842
41001,"QUENTIN Plan, Timber Creek Woods CommunityAlexandria, KY","Alexandria, KY",For Sale,460500,4,2.5,2797
41001,"Blake Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,535390,3,2,2492
41001,"Keaton Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,374790,3,2.5,2069
41001,"SHELBURN Plan, Timber Creek Woods CommunityAlexandria, KY","Alexandria, KY",For Sale,465300,3,2.5,2294
41001,"WEMBLEY Plan, Arcadia Village CommunityAlexandria, KY","Alexandria, KY",For Sale,405300,4,2.5,2603
41001,"WEMBLEY Plan, Timber Creek Views CommunityAlexandria, KY","Alexandria, KY",For Sale,438900,4,2.5,2603
41001,"HIALEAH Plan, Arcadia Manor CommunityAlexandria, KY","Alexandria, KY",For Sale,470900,2,2,1987
41001,"Hayward - A Plan, The Shire at Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,259990,2,2,1469
41001,"Charles Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,402790,3,2.5,2457
41001,"STRATTON Plan, Timber Creek Woods CommunityAlexandria, KY","Alexandria, KY",For Sale,510200,4,2.5,2911
41001,"Cumberland Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,352990,3,2,2439
41001,"ATWELL Plan, Arcadia Manor CommunityAlexandria, KY","Alexandria, KY",For Sale,515900,3,2.5,2544
41001,"STRATTON Plan, Arcadia Manor CommunityAlexandria, KY","Alexandria, KY",For Sale,512600,4,2.5,2911
41001,"Springfield Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,402090,2,2,1805
41001,"Foster Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,401790,4,2,2954
41001,"BUCHANAN Plan, Arcadia Manor CommunityAlexandria, KY","Alexandria, KY",For Sale,505400,4,2.5,2732
41001,"HIALEAH Plan, Timber Creek Woods CommunityAlexandria, KY","Alexandria, KY",For Sale,450800,2,2,1987
41001,"Wyatt Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,428090,4,2.5,2731
41001,"Wyatt Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,389790,4,2.5,2731
41001,"Calvin Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,417090,3,2,2069
41001,"Bayberry Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,512390,3,2,2091
41001,"ALEXANDER Plan, Timber Creek Views CommunityAlexandria, KY","Alexandria, KY",For Sale,351300,3,2,1320
41001,"WEMBLEY Plan, Arcadia Place CommunityAlexandria, KY","Alexandria, KY",For Sale,433000,4,2.5,2603
41001,"Hayward - C Plan, The Shire at Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,271990,2,2,1469
41001,"Waterton Plan, The Shire at Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,369990,2,2.5,1546
41001,"BEACHWOOD Plan, Arcadia Manor CommunityAlexandria, KY","Alexandria, KY",For Sale,453100,3,2,1863
41001,"VANDERBURGH Plan, Arcadia Manor CommunityAlexandria, KY","Alexandria, KY",For Sale,522500,4,2.5,3323
41001,"Blair Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,429790,4,2,3029
41001,"ASHTON Plan, Arcadia Village CommunityAlexandria, KY","Alexandria, KY",For Sale,370400,4,2.5,2227
41001,"ASHTON Plan, Timber Creek Views CommunityAlexandria, KY","Alexandria, KY",For Sale,400900,4,2.5,2227
41001,"SARASOTA Plan, Timber Creek Views CommunityAlexandria, KY","Alexandria, KY",For Sale,408900,2,2,1762
41001,"BUCHANAN Plan, Timber Creek Woods CommunityAlexandria, KY","Alexandria, KY",For Sale,489200,4,2.5,2716
41001,"Yosemite Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,343990,3,2.5,2258
41001,"TRIBECA II Plan, Arcadia - Vineyards Condos CommunityAlexandria, KY","Alexandria, KY",For Sale,Contact For Price,2,2.5,1883
41001,"ATWELL Plan, Timber Creek Woods CommunityAlexandria, KY","Alexandria, KY",For Sale,502700,3,2.5,2544
41001,"Greenbriar Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,337990,3,2,1983
41001,"BELLEVILLE Plan, Arcadia Place CommunityAlexandria, KY","Alexandria, KY",For Sale,467300,4,2.5,2694
41001,"33 Panorama Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,100000,3,2,1500
41001,"Stanton Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,583390,4,2,3343
41001,"SAXON Plan, Timber Creek Views CommunityAlexandria, KY","Alexandria, KY",For Sale,380700,4,2.5,2064
41001,"ASHTON Plan, Arcadia Place CommunityAlexandria, KY","Alexandria, KY",For Sale,390900,4,2.5,2227
41001,"QUENTIN Plan, Arcadia Place CommunityAlexandria, KY","Alexandria, KY",For Sale,425900,4,2.5,2797
41001,"SHELBURN Plan, Arcadia Manor CommunityAlexandria, KY","Alexandria, KY",For Sale,488800,3,2.5,2294
41001,"Hayward - B Plan, The Shire at Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,286990,2,2,1469
41001,"BELLEVILLE Plan, Timber Creek Views CommunityAlexandria, KY","Alexandria, KY",For Sale,464300,4,2.5,2694
41001,"Bradford Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,530390,4,2,2851
41001,"SAXON Plan, Arcadia Village CommunityAlexandria, KY","Alexandria, KY",For Sale,361000,4,2.5,2064
41001,"Foster Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,436090,4,2,2954
41001,"Keaton Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,414090,3,2.5,2069
41001,"ALWICK Plan, Arcadia Manor CommunityAlexandria, KY","Alexandria, KY",For Sale,488700,4,2.5,2631
41001,"Charles Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,441090,3,2.5,2457
41001,"Miles Plan, The Reserve of Parkside CommunityAlexandria, KY","Alexandria, KY",For Sale,382790,3,2.5,2437
41001,"ALDEN Plan, Arcadia Manor CommunityAlexandria, KY","Alexandria, KY",For Sale,514900,4,2.5,3055
41001,"ALWICK Plan, Arcadia Place CommunityAlexandria, KY","Alexandria, KY",For Sale,438800,4,2.5,2631
41001,"8839 W Main St, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,430000,3,1,1816
41001,"627 Indigo Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,499000,4,2.5,
41001,"762 Yorkshire Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,205000,2,2,
41001,"869 Smith Hiteman Rd, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,249999,2,1.5,1080
41001,"481 Jo Ann Ln, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,485000,3,2,1711
41001,"2386 Hickorywood Ct, Alexandria, KY 41001","Alexandria, KY 41001",Pending,425000,4,3.5,2703
41001,"10380 Alexandria Pike, Alexandria, KY 41001","Alexandria, KY 41001",Pending,218000,3,1,
41001,"Northport II Plan, The Shire at Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,324990,2,2.5,2017
41001,"11008 Hayfield Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,439900,4,3.5,3135
41001,"927 Darlington Creek Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,344999,3,2.5,2256
41001,"7789 Arcadia Blvd, Alexandria, KY 41001","Alexandria, KY 41001",Pending,559900,4,2.5+,3273
41001,"9757 Whispering Way, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,385000,4,2.5+,1855
41001,"7973 Preservation Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,564900,4,3.5,2250
41001,"966 Darlington Creek Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,349900,4,3.5,
41001,"7745 Devonshire Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,197990,2,2,1111
41001,"Grandview, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,49000,,,
41001,"640 Marie Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,395000,3,3,1458
41001,"10177 Cedar Ln, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,559000,4,4,
41001,"13649 Alexandria Pike, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,699000,1,1,
41001,"104 Ridgewood Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,249900,3,3,
41001,"Tract Woeste Rd # 5, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,120000,,,
41001,"165 Breckenridge Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,197900,3,1.5,1920
41001,"100 Enzweiler Rd, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,1000000,4,3,2234
41001,"12860 Sycamore Creek Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,324900,3,2.5,2792
41001,"3725 Cliffwood Ct, Alexandria, KY 41001","Alexandria, KY 41001",Pending,210000,3,2,1118
41001,"7541 Devonshire Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,374900,2,2.5,
41001,"2 S Bellewood Ct, Alexandria, KY 41001","Alexandria, KY 41001",Pending,250000,3,2.5,1510
41001,"1314 Poplar Ridge Rd, Alexandria, KY 41001","Alexandria, KY 41001",Pending,359000,5,2.5,2048
41001,"7485 Flintshire Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,225000,2,2,1301
41001,"12 Enzweiler Rd, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,20000000,2,1,
41001,"13649 Alexandria Pike, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,699000,,,
41001,"10844 Alexandria Pike, Alexandria, KY 41001","Alexandria, KY 41001",Pending,450000,3,1.5,
41001,"11136 Dairybarn Ln, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,284900,3,2.5,1651
41001,"7520 Dornoch Ln, Alexandria, KY 41001","Alexandria, KY 41001",Pending,369900,3,3,
41001,"6 S Jefferson St, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,225000,,,
41001,"10 Acorn Ct, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,110000,,,
41001,"9 W Boesch Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,220000,3,2,974
41001,"1201 Creekside Ct, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,339094,3,2.5,2162
41001,"12791 Walnut Creek Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,285000,3,3,1518
41001,"Jerry Wright Rd Lot 5, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,80000,,,
41001,"3738 Lisa Ln, Alexandria, KY 41001","Alexandria, KY 41001",Pending,265000,4,1.5,1728
41001,"8930 Seamark Ct, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,18000,,,
41001,"Enzweiler Rd, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,325000,,,
41001,"8 Schweitzer Ct, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,75000,,,
41001,"1 and 2 Reitman Rd, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,189900,,,
41001,"Persimmon Grove Pike, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,184500,,,
41001,"11118 Dairybarn Ln, Alexandria, KY 41001","Alexandria, KY 41001",Pending,233900,2,2,1243
41001,"8 Trapp Ct, Alexandria, KY 41001","Alexandria, KY 41001",Pending,214900,3,1,1024
41001,"784 Branch Ct Unit B, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,419900,3,3,2629
41001,"Charlotte Plan, Arcadia CommunityAlexandria, KY","Alexandria, KY",For Sale,299990,2,2,1237
41001,"7446 Cheshire Ct, Alexandria, KY 41001","Alexandria, KY 41001",Pending,259000,2,2,
41001,"7753 Devonshire Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,280990,2,2,1469
41001,"9350 Echo Hls, Alexandria, KY 41001","Alexandria, KY 41001",Pending,399000,3,4.5,1994
41001,"7537 Devonshire Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,274800,3,2,
41001,"Licking Tract Pike # 1, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,64000,,,
41001,"9478 Echo Hls, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,109900,,,
41001,"784 Branch Ct Unit C, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,415900,3,3,2629
41001,"Licking Tract Pike # 3, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,62800,,,
41001,"752 Yorkshire Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,279900,2,2,
41001,"Licking Tract Pike # 2, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,59000,,,
41001,"973 Darlington Creek Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,285000,4,2.5,2163
41001,"712 Yorkshire Dr Unit 22-302, Alexandria, KY 41001","Alexandria, KY 41001",Pending,229215,2,2,1384
41001,"10384 Alexandria Pike, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,48500,,,
41001,"1050 Cedar Trail Ct, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,68800,,,
41001,"768 Branch Ct Unit B, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,481247,3,3,2628
41001,"768 Branch Ct Unit A, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,433163,2,3,1883
41001,"12886 Sycamore Creek Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,370000,4,3.5,3000
41001,"Crupper, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,175000,,,
41001,"10307 Pleasant Ridge Rd, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,55000,,,
41001,"8868 Constable Dr, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,39900,,,
41001,"Jerry Wright Rd Lot 4, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,100000,,,
41001,"Craft Rd, Alexandria, KY 41001","Alexandria, KY 41001",For Sale,534620,,,
41001,"781 Harmony Valley Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,358587,3,2,1418
41001,"1213 Creekside Ct, Alexandria, KY 41001","Alexandria, KY 41001",Pending,304924,3,2.5,2162
41001,"8 Acorn Ct, Alexandria, KY 41001","Alexandria, KY 41001",Pending,49900,,,
41001,"10743 S Licking Pike, Alexandria, KY 41001","Alexandria, KY 41001",Pending,1250000,,,
41001,"1212 Creekside Ct, Alexandria, KY 41001","Alexandria, KY 41001",Pending,266000,3,2.5,1243
41001,"7623 Devonshire Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,299353,2,2,1931
41001,"7739 E Timber Creek Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,499900,4,2.5,2808
41001,"1200 Creekside Ct, Alexandria, KY 41001","Alexandria, KY 41001",Pending,344106,3,2.5,2162
41001,"7735 W Timber Creek Dr, Alexandria, KY 41001","Alexandria, KY 41001",Pending,399900,4,2.5+,2086
41001,"1216 Creekside Ct, Alexandria, KY 41001","Alexandria, KY 41001",Pending,269110,2,2,1243
41001,"784 Branch Ct Unit A, Alexandria, KY 41001","Alexandria, KY 41001",Pending,449900,3,3,2376
41001,"10280 Alexandria Pike, Alexandria, KY 41001","Alexandria, KY 41001",Pending,499000,,,
39204,"145 Bristol Blvd, Jackson, MS 39204","Jackson, MS 39204",For Sale,100000,4,3.5,2935
39204,"2078 Shady Ln Dr, Jackson, MS 39204","Jackson, MS 39204",For Sale,59490,4,2,2032
39204,"1438 Maria Dr, Jackson, MS 39204","Jackson, MS 39204",For Sale,15000,3,1.5,1442
39204,"1021 Raymond Rd, Jackson, MS 39204","Jackson, MS 39204",For Sale,950000,45,45,
39204,"404 McDowell Park Cir, Jackson, MS 39204","Jackson, MS 39204",For Sale,22500,3,2,1225
39204,"312 Cummins St, Jackson, MS 39204","Jackson, MS 39204",Pending,1500,3,1.5,1196
39204,"2105 Tv Rd, Jackson, MS 39204","Jackson, MS 39204",For Sale,15000,2,1,864
39204,"1735 Cheswood Dr, Jackson, MS 39204","Jackson, MS 39204",For Sale,22500,3,2,1413
39204,"2533 Paden St, Jackson, MS 39204","Jackson, MS 39204",For Sale,70000,3,1,1158
39204,"1905 Alta Woods Blvd, Jackson, MS 39204","Jackson, MS 39204",For Sale,85000,3,2,1375
39204,"2261 Alta Woods Ter, Jackson, MS 39204","Jackson, MS 39204",For Sale,65000,3,2,1485
39204,"1358 Dianne Dr, Jackson, MS 39204","Jackson, MS 39204",For Sale,53000,3,1,1008
39204,"1934 Catalina Dr, Jackson, MS 39204","Jackson, MS 39204",For Sale,37000,4,2,1302
39204,"2505 Belevedere, Jackson, MS 39204","Jackson, MS 39204",For Sale,38000,3,2,2139
39204,"1612 Dorgan St, Jackson, MS 39204","Jackson, MS 39204",For Sale,55000,3,2,1300
39204,"919 Barberry Ave, Jackson, MS 39204","Jackson, MS 39204",For Sale,50000,3,3,2476
39204,"358 Lea Cir, Jackson, MS 39204","Jackson, MS 39204",For Sale,30000,3,1,1056
39204,"2222 Castle Hill Dr, Jackson, MS 39204","Jackson, MS 39204",Pending,150000,3,2,1602
39204,"1766 Wood Glen Dr, Jackson, MS 39204","Jackson, MS 39204",For Sale,38000,3,1.5,1287
39204,"738 Winter St, Jackson, MS 39204","Jackson, MS 39204",For Sale,27000,3,1,1398
39204,"2109 Tv Rd, Jackson, MS 39204","Jackson, MS 39204",For Sale,15000,3,1,1176
39204,"855 Winn St, Jackson, MS 39204","Jackson, MS 39204",For Sale,40000,1,1,1116
39204,"1919 Oakhurst Dr, Jackson, MS 39204","Jackson, MS 39204",For Sale,75000,3,2,1600
39204,"1184 W McDowell Rd, Jackson, MS 39204","Jackson, MS 39204",For Sale,22500,3,2,900
39204,"2337 Belvedere Dr, Jackson, MS 39204","Jackson, MS 39204",Pending,7833,3,2,1526
