TysonZip,Address1,Address2,Availability,Price,Beds,Baths,Sqft,City,State,Zip,lat,lng,county_fips,county_name
78155,"1033 Norway, Seguin, TX 78155","Seguin, TX 78155",Pending,264990.0,3.0,2.0,1407.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"269 Club Vw E, Seguin, TX 78155","Seguin, TX 78155",For Sale,361119.0,3.0,2.0,1713.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"2977 Grove Way, Seguin, TX 78155","Seguin, TX 78155",For Sale,539000.0,4.0,3.5,3016.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3544 Canyon Rdg, Seguin, TX 78155","Seguin, TX 78155",For Sale,229900.0,3.0,2.0,911.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"400/402 Hudson St, Seguin, TX 78155","Seguin, TX 78155",For Sale,429000.0,3.0,2.0,2457.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3532 Canyon Rdg, Seguin, TX 78155","Seguin, TX 78155",For Sale,254900.0,3.0,2.0,1234.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"301 Jean St, Seguin, TX 78155","Seguin, TX 78155",For Sale,309990.0,3.0,2.0,1544.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"2512 Marty Way, Seguin, TX 78155","Seguin, TX 78155",For Sale,334990.0,5.0,3.5,2660.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"425 Briarfield Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,331623.0,3.0,2.5,2403.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3545 Canyon Rdg, Seguin, TX 78155","Seguin, TX 78155",For Sale,285620.0,3.0,2.0,1612.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3609 Annalise Ave, Seguin, TX 78155","Seguin, TX 78155",For Sale,393990.0,4.0,3.5,2493.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3613 Annalise Ave, Seguin, TX 78155","Seguin, TX 78155",For Sale,394990.0,4.0,3.5,2505.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"400-402 Hudson, Seguin, TX 78155","Seguin, TX 78155",For Sale,409000.0,6.0,4.5,2152.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3810 Annalise Ave, Seguin, TX 78155","Seguin, TX 78155",Pending,368990.0,4.0,3.0,2642.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"1604 Starcke St, Seguin, TX 78155","Seguin, TX 78155",For Sale,249990.0,3.0,2.0,1298.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"422 Aguila St, Seguin, TX 78155","Seguin, TX 78155",For Sale,249990.0,3.0,2.0,1298.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3817 Donald Dr, Seguin, TX 78155","Seguin, TX 78155",Pending,354625.0,3.0,2.5,2124.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"613-615 Grayson Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,474900.0,6.0,4.0,2744.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"828 Gerardia Ct, Seguin, TX 78155","Seguin, TX 78155",Pending,275490.0,3.0,2.0,1574.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"5138 Barbarossa, Seguin, TX 78155","Seguin, TX 78155",For Sale,739900.0,4.0,3.0,2347.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"628 Saxon St, Seguin, TX 78155","Seguin, TX 78155",For Sale,289990.0,4.0,2.5,1725.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3617 Donald Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,373425.0,4.0,2.5,2127.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"224 Ida Loop, Seguin, TX 78155","Seguin, TX 78155",Pending,266990.0,3.0,2.0,1407.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3820 Isaac Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,389990.0,4.0,3.5,2501.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"416 Signe, Seguin, TX 78155","Seguin, TX 78155",Pending,264990.0,3.0,2.0,1407.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3504 Donald Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,305895.0,3.0,2.0,1473.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"1417 Doncaster Dr, Seguin, TX 78155","Seguin, TX 78155",Pending,275000.0,4.0,2.0,1574.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"836 Indian Mallow, Seguin, TX 78155","Seguin, TX 78155",Pending,275990.0,3.0,2.0,1574.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"4037 Woodside Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,363828.0,6.0,3.5,2968.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"2557 Ayers Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,415000.0,4.0,2.5,2258.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"Weber Hoese Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,2750000.0,1.0,,1292.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"911 Liberty Ave, Seguin, TX 78155","Seguin, TX 78155",For Sale,239990.0,3.0,2.0,1090.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3409-3411 Lindsey Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,469900.0,6.0,4.5,2560.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"2565 Ayers Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,400000.0,4.0,2.5,2032.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"2957 Greenbriar, Seguin, TX 78155","Seguin, TX 78155",For Sale,298990.0,3.0,2.0,1636.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"445 Katie Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,4840000.0,3.0,1.0,2000.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"1605 Hays St, Seguin, TX 78155","Seguin, TX 78155",For Sale,249990.0,3.0,2.0,1298.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"440 Sunrise Park, Seguin, TX 78155","Seguin, TX 78155",For Sale,355000.0,4.0,2.5,2898.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"1601 Hays St, Seguin, TX 78155","Seguin, TX 78155",For Sale,239990.0,3.0,2.0,1090.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3533 Sky Pl, Seguin, TX 78155","Seguin, TX 78155",Pending,274900.0,3.0,2.0,1651.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"9060 Rancher Trl, Seguin, TX 78155","Seguin, TX 78155",For Sale,420999.0,5.0,3.5,2647.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"521-523 Grayson Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,485000.0,6.0,4.0,2744.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"244 Mar Hill St, Seguin, TX 78155","Seguin, TX 78155",Contingent,230000.0,3.0,2.0,1211.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"404 Signe Loop, Seguin, TX 78155","Seguin, TX 78155",For Sale,307990.0,4.0,3.0,2034.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3533 Canyon Rdg, Seguin, TX 78155","Seguin, TX 78155",For Sale,277286.0,3.0,2.0,1402.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"418 Elley St, Seguin, TX 78155","Seguin, TX 78155",For Sale,239990.0,3.0,2.0,1090.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"1932 Creekview, Seguin, TX 78155","Seguin, TX 78155",Pending,390900.0,3.0,3.0,1984.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"2552 Ayers Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,392900.0,3.0,2.0,2018.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"404-406 Hudson, Seguin, TX 78155","Seguin, TX 78155",For Sale,409000.0,6.0,4.0,2152.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"5937 San Geronimo, Seguin, TX 78155","Seguin, TX 78155",For Sale,250999.0,3.0,2.0,1440.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3616 Donald Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,338840.0,4.0,2.0,1740.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3609 Donald Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,341180.0,4.0,2.5,1740.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"304 Jills Path, Seguin, TX 78155","Seguin, TX 78155",Pending,412854.0,4.0,2.5,2817.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3512 Canyon Rdg, Seguin, TX 78155","Seguin, TX 78155",Pending,254900.0,4.0,2.0,1459.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"9148 Bowie Rdg, Seguin, TX 78155","Seguin, TX 78155",For Sale,313999.0,4.0,2.0,1627.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"617 Jean St, Seguin, TX 78155","Seguin, TX 78155",For Sale,359800.0,4.0,2.5,2124.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"901 Vivroux Ranch Rd, Seguin, TX 78155","Seguin, TX 78155",Pending,725000.0,2.0,2.5,2020.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"305 Jills Path, Seguin, TX 78155","Seguin, TX 78155",For Sale,399990.0,4.0,3.0,2261.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"9039 Navarro Vis, Seguin, TX 78155","Seguin, TX 78155",For Sale,323999.0,4.0,2.0,1667.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3529 Sky Pl, Seguin, TX 78155","Seguin, TX 78155",For Sale,280745.0,3.0,2.0,1612.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"932 Tony Lee St, Seguin, TX 78155","Seguin, TX 78155",For Sale,239990.0,3.0,2.0,1090.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"757 Stonemanor Bay, Seguin, TX 78155","Seguin, TX 78155",For Sale,338990.0,3.0,2.0,2025.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"5922 San Geronimo, Seguin, TX 78155","Seguin, TX 78155",For Sale,309999.0,4.0,2.0,1627.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"605 W Silva St, Seguin, TX 78155","Seguin, TX 78155",For Sale,299000.0,3.0,2.0,1540.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3516 Donald Dr, Seguin, TX 78155","Seguin, TX 78155",Pending,376675.0,3.0,2.5,2124.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"428 Desert Willow, Seguin, TX 78155","Seguin, TX 78155",Pending,274990.0,3.0,2.0,1574.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"301 Mar Hill St, Seguin, TX 78155","Seguin, TX 78155",Pending,235900.0,3.0,2.5,1256.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"3601 Donald Dr, Seguin, TX 78155","Seguin, TX 78155",Pending,281870.0,3.0,2.0,1473.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"4021 Bermuda Ln, Seguin, TX 78155","Seguin, TX 78155",Pending,299349.0,4.0,3.0,2029.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"4009 Woodside Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,323475.0,5.0,2.5,2700.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"2675 FM 465, Seguin, TX 78155","Seguin, TX 78155",For Sale,11906635.0,,,2528.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"2541 Dino Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,334461.0,4.0,2.5,2658.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"1441 Redwood Crk, Seguin, TX 78155","Seguin, TX 78155",Pending,307115.0,3.0,2.0,1595.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"529 Jean St, Seguin, TX 78155","Seguin, TX 78155",For Sale,334385.0,4.0,2.0,1740.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"934 Campbell St, Seguin, TX 78155","Seguin, TX 78155",For Sale,239990.0,3.0,2.0,1090.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"5929 San Geronimo, Seguin, TX 78155","Seguin, TX 78155",For Sale,295999.0,3.0,2.0,1440.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"936 Gerardia Ct, Seguin, TX 78155","Seguin, TX 78155",Pending,268705.0,3.0,2.0,1263.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"848 Pronghorn Trl, Seguin, TX 78155","Seguin, TX 78155",For Sale,299105.0,4.0,2.0,1832.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"5917 San Geronimo, Seguin, TX 78155","Seguin, TX 78155",For Sale,284999.0,3.0,2.0,1266.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"1084 Amble Oak, Seguin, TX 78155","Seguin, TX 78155",Pending,320990.0,4.0,3.0,2042.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"210 E Weinert St, Seguin, TX 78155","Seguin, TX 78155",Pending,374500.0,4.0,3.0,2376.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
78155,"8920 Luciano Rdg, Seguin, TX 78155","Seguin, TX 78155",For Sale,376999.0,4.0,3.0,2372.0,Seguin,TX,78155,29.53305,-97.93832,48187,Guadalupe
37160,"2659 Highway 41A, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,250000.0,3.0,2.0,1454.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"316 Chestnut Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,244999.0,3.0,2.0,1138.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"120 Horseshoe Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,469900.0,5.0,2.5,3386.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"311 Riverbend Country Club Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,639900.0,3.0,2.5,2650.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"204 Garden Gate Way, Shelbyville, TN 37160","Shelbyville, TN 37160",Contingent,549900.0,4.0,3.5,2788.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"407 E Franklin St, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,419900.0,4.0,4.0,5219.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"103 Redbud Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,589000.0,3.0,2.5,2097.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"1212 Union St, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,1295000.0,4.0,5.0,5103.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"1150 Narrows Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,899900.0,3.0,2.5,2785.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"2433 Highway 231, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,375000.0,3.0,1.0,1719.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"2348 Highway 82 S, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,335000.0,3.0,2.0,1832.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"1404 S Cannon Blvd, Shelbyville, TN 37160","Shelbyville, TN 37160",Contingent,329900.0,4.0,2.0,4921.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"414 Sims Spring Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,535000.0,3.0,3.0,2856.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"437 Tines Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,307065.0,3.0,2.5,1844.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"109 Sunrise Ct, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,234900.0,3.0,2.0,1200.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"3160 Midland Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,499900.0,4.0,3.0,4146.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"101 Michael Ln, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,245000.0,3.0,2.0,1164.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"113 Stonegate Cir, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,382500.0,3.0,2.0,1959.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"127 Annas Way, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,318815.0,3.0,2.5,1947.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"802 S Brittain St, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,369900.0,3.0,2.5,2268.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"439 Tines Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,313110.0,3.0,2.5,1813.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"126 McDale Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,599500.0,3.0,2.0,2143.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"302 Cottonwood Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,259900.0,3.0,2.0,1315.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"101 Pacific Ave, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,474900.0,4.0,3.0,2526.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"420 Riverview Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,239000.0,3.0,3.0,1422.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"119 Dogwood Ct, Shelbyville, TN 37160","Shelbyville, TN 37160",Contingent,245000.0,2.0,2.0,1205.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"265 Temple Ford Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,375000.0,3.0,2.0,1860.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"100 Logan St, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,650000.0,3.0,2.5,2983.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"114 Collier Ave, Shelbyville, TN 37160","Shelbyville, TN 37160",Contingent,189900.0,3.0,1.0,1101.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"1931 Wartrace Pike, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,1095000.0,5.0,3.5,3763.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"1102 Dog Tail Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,595000.0,2.0,1.0,1596.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"115 Horseshoe Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,299900.0,3.0,2.0,1986.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"113 Thoroughbred Blvd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,374900.0,4.0,2.5,2023.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"514 Belmont Ave, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,440000.0,5.0,3.5,5027.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"208 Meadowbrook Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,335000.0,3.0,2.0,1670.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"815 River Ranch Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",Contingent,690000.0,5.0,4.0,3508.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"101 Edgeview Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",Contingent,285000.0,3.0,2.0,1612.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"799 Old Center Church Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,579000.0,3.0,2.0,1966.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"1603 Valley Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,307900.0,3.0,2.0,1325.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"2135 Highway 82 S, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,899900.0,3.0,2.5,2912.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"862 Longview Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,609900.0,4.0,3.0,2444.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"428 Lewis Ave, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,223000.0,3.0,2.0,1438.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"504 Dow Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,384900.0,3.0,2.0,2269.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"317 Center St, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,219900.0,3.0,2.0,1342.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"863 Longview Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,460000.0,3.0,2.0,1886.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"364 River Bend Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,525000.0,4.0,2.0,2472.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"103 Stonefield Cir, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,245000.0,3.0,2.0,1096.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"111 Smithfield Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,349000.0,3.0,2.0,1484.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"967 Horse Mountain Rd Unit 2F, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,289000.0,2.0,2.5,1294.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"114 Cunningham Ln, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,493900.0,4.0,2.0,1966.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"727 King Ave, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,244900.0,3.0,2.0,1027.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"216 Orchard Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,374900.0,3.0,2.5,2485.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"104 Navaho Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",Contingent,175000.0,3.0,1.0,1292.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"153 Naron Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",Contingent,299900.0,3.0,2.0,1752.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"174 Patriot Cir, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,539721.0,3.0,3.5,2655.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"185 Lake Elaine Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,415000.0,2.0,2.0,2400.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"602 Kingree Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,524900.0,4.0,3.5,3664.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"1000 Cowan Ave, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,259000.0,4.0,2.0,1920.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"2731 Midland Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,899900.0,3.0,3.5,3363.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"119 Daytona Ln, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,265000.0,3.0,2.0,1200.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"340 Ernest Campbell Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,245900.0,2.0,1.0,1420.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"967 Horse Mountain Rd Unit 11F, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,319900.0,4.0,2.5,1973.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"617 Deery St, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,299000.0,3.0,2.0,1841.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"107 Smithfield Dr, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,345000.0,3.0,2.0,1484.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"1058 Halls Mill Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",Contingent,389900.0,3.0,3.0,1872.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"282 Wheel Rd, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,509000.0,3.0,2.5,2500.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
37160,"2341 Highway 231 S, Shelbyville, TN 37160","Shelbyville, TN 37160",For Sale,599900.0,4.0,3.0,2760.0,Shelbyville,TN,37160,35.46562,-86.48268,47003,Bedford
